county_number,county,water_name,water_type,latitude,longitude,public_access_verified,access_point_count,access_point_name,manager,boat_ramp,dock,restroom,camping,ada_fishing,official_source_url,access_details
38,Powder River,Cow Creek Reservoir,reservoir,45.310177015695984,-106.24667120301507,True,1,Public access site 99,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site. Accessibility: <p><br />Open Mid April to the end of November</p>
38,Powder River,Gaskill Reservoir,reservoir,45.596377058294806,-106.12287122511547,True,1,Public access site 144,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
38,Powder River,Mud Turtle Reservoir,reservoir,45.281507036739335,-105.96931113264483,True,1,Mud Turtle,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: walk-in. Location: Mud Turtle. Owner: USFS"
39,Powell,Arrastra Creek,creek,46.96285656048916,-112.88085300026619,True,3,MINERAL HILL RIVER ACCESS,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: MINERAL HILL RIVER ACCESS
39,Powell,Arrastra Creek,creek,46.96285656048916,-112.88085300026619,True,3,KERSHAW RIVER ACCESS,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: KERSHAW RIVER ACCESS
39,Powell,Arrastra Creek,creek,46.96285656048916,-112.88085300026619,True,3,ARRASTRA RIVER ACCESS,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: ARRASTRA RIVER ACCESS
39,Powell,Black Canyon Creek,creek,47.12794653542264,-113.28153311820557,True,1,Public access site 20,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,Bohn Lake,lake,46.31464649703478,-112.95948288203824,True,1,Public access site 640,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,Braziel Creek,creek,46.79295655033122,-112.83983295546129,True,1,BRAZIEL CREEK TRAILHEAD,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: BRAZIEL CREEK TRAILHEAD
39,Powell,Browns Lake,lake,46.96456654739283,-113.01382302729847,True,1,Brown's Lake,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754193,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,Chamberlain Creek,creek,47.01407652660431,-113.26827309168657,True,1,CHAMBERLAIN CREEK TRAIL HEAD,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: CHAMBERLAIN CREEK TRAIL HEAD
39,Powell,Coopers Lake,lake,47.07995656706987,-112.91746303208505,True,1,Public access site 36,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,Doney Lake,lake,46.44696650926115,-112.95465290755519,True,1,Public access site 654,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,Dry Creek,creek,47.05513656669804,-112.90347302288808,True,1,Public access site 347,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,Falls Creek,creek,47.1412265481104,-113.15612309521215,True,1,Public access site 40,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,Gold Creek,creek,46.52624651425123,-112.97805292925342,True,1,Gold Creek,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/47251882,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No"
39,Powell,Little Blackfoot River,river,46.42166655229884,-112.48754280464819,True,2,Little Blackfoot,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754607,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,Little Blackfoot River,river,46.42166655229884,-112.48754280464819,True,2,Public access site 268,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,Monture Creek,creek,47.05960653894404,-113.18526308387797,True,1,Monture Creek,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754181,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,Mullan Gulch,water,46.47268653336497,-112.72838286606913,True,1,Kohrs Bend,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754169,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,North Fork Arrastra Creek,creek,47.04081657376851,-112.81573300242626,True,1,Public access site 346,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
39,Powell,North Fork Blackfoot River,river,46.979796540606564,-113.10026304900022,True,2,River Junction,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754125,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,North Fork Blackfoot River,river,46.979796540606564,-113.10026304900022,True,2,Harry Morgan,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754161,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,Pearson Creek,creek,47.00516652936036,-113.23422308235766,True,1,Scotty Brown Bridge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754652,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,Racetrack Pond,pond,46.272006514569064,-112.74201282780527,True,1,Racetrack Pond FAS,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/90942798,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,Upsata Lake,lake,47.0774465367761,-113.22279309475233,True,1,Upsata Lake,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754103,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
39,Powell,Yourname Creek,creek,46.897266534638554,-113.09001302816498,True,1,Cedar Meadow,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754157,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Primitive). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
40,Prairie,Powder River,river,46.73641724499432,-105.42860426746722,True,1,POWDER RIVER DEPOT REC SITE,Bureau of Land Management recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/45,Bureau of Land Management recreation site. Descriptio: POWDER RIVER DEPOT REC SITE
40,Prairie,Yellowstone River,river,46.854887286033296,-105.1137412147329,True,1,Fallon Bridge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754383,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,Bailey Lake,lake,46.1325763293728,-114.50985315924785,True,1,Public access site 429,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Baker Lake,lake,45.891856333800014,-114.26306306162678,True,1,Public access site 453,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Barley Creek,creek,46.24991636658001,-114.23182312713536,True,3,Public access site 406,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Barley Creek,creek,46.24991636658001,-114.23182312713536,True,3,Public access site 490,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Barley Creek,creek,46.24991636658001,-114.23182312713536,True,3,Public access site 491,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Bass Creek,creek,46.57370640469878,-114.13079317344211,True,5,Bass Creek,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754129,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No"
41,Ravalli,Bass Creek,creek,46.57370640469878,-114.13079317344211,True,5,Public access site 484,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Bass Creek,creek,46.57370640469878,-114.13079317344211,True,5,Public access site 485,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Bass Creek,creek,46.57370640469878,-114.13079317344211,True,5,Public access site 486,U.S. Forest Service recreation site,False,False,False,False,True,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Bass Creek,creek,46.57370640469878,-114.13079317344211,True,5,Public access site 493,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Bear Gulch,water,46.155776386585394,-113.95438305280595,True,1,Public access site 407,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Bitterroot River,river,46.31160638066736,-114.14884312395556,True,1,Woodside Bridge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754109,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,Brooks Creek,creek,46.55622639979218,-114.15591317516035,True,1,Public access site 498,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,"Camp Creek, W Fk Trib 0.1",creek,45.75646635184991,-113.95598297298821,True,1,Public access site 512,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,"Camp Creek, W Fk Trib 1.0",creek,45.74378635108087,-113.95590297082565,True,1,Public access site 515,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Canyon Creek,creek,46.24504637046357,-114.19281311937253,True,1,Demmons,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754487,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,"Chaffin Creek, S Fk",creek,45.94821634346149,-114.20930306185177,True,1,Public access site 408,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Crazy Creek,creek,45.80997634523784,-114.06994300648816,True,3,Public access site 425,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Crazy Creek,creek,45.80997634523784,-114.06994300648816,True,3,Public access site 507,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Crazy Creek,creek,45.80997634523784,-114.06994300648816,True,3,Public access site 508,U.S. Forest Service recreation site,False,False,False,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Daly Creek,creek,46.17615639257353,-113.90377304677868,True,1,Public access site 404,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Deer Creek,creek,45.592006302147446,-114.32041301404308,True,1,Public access site 387,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Ditch Creek,creek,45.7586763202935,-114.28286303990816,True,1,Public access site 394,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,East Fork Bitterroot River,river,45.84869635483896,-114.01009300221199,True,2,Public access site 449,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,East Fork Bitterroot River,river,45.84869635483896,-114.01009300221199,True,2,Public access site 461,U.S. Forest Service recreation site,False,True,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,East Fork Camp Creek,creek,45.7486263522452,-113.94343296947989,True,1,Public access site 511,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Flat Rock Creek,creek,46.38646641270864,-113.87706308449972,True,1,Public access site 492,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Gash Creek,creek,46.399906379512245,-114.23839315988334,True,2,Public access site 488,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Gash Creek,creek,46.399906379512245,-114.23839315988334,True,2,Public access site 495,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Gold Creek,creek,46.392506411140495,-113.90362409083319,True,1,Public access site 497,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Guide Creek,creek,45.88820037370352,-113.8462909764386,True,1,Public access site 513,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Hayes Creek,creek,46.131586356404036,-114.24133310505975,True,1,Public access site 405,U.S. Forest Service recreation site,False,False,False,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Judd Creek,creek,46.183586362422155,-114.2181931115003,True,1,Public access site 416,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Kootenai Creek,creek,46.519126401129874,-114.11076315817604,True,1,John & Nancy Owen FAS,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/91552932,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,Lake Como,lake,46.0517363467899,-114.26756309478746,True,2,Public access site 419,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Lake Como,lake,46.0517363467899,-114.26756309478746,True,2,Public access site 483,U.S. Forest Service recreation site,True,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Larry Creek,creek,46.58480640495775,-114.13005317634536,True,1,Public access site 499,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Lavene Creek,creek,45.842516332382,-114.23593304622266,True,1,Public access site 452,U.S. Forest Service recreation site,True,False,False,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Lick Creek,creek,46.085636356802105,-114.20171308821843,True,1,Wally Crawford,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754217,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,Little Boulder Creek,creek,45.715006317811664,-114.27156302774463,True,1,Public access site 390,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Little Rock Creek,creek,46.037606343901906,-114.27971309377112,True,1,Public access site 420,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Little Tin Cup Creek,creek,45.99433634674813,-114.22272307472961,True,1,Public access site 479,U.S. Forest Service recreation site,False,False,False,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Lower Twin Lake,lake,46.15435633287443,-114.49558316134649,True,1,Public access site 417,U.S. Forest Service recreation site,False,False,True,False,True,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Lowman Creek,creek,45.986206357254744,-114.10376304890097,True,2,Forest Cooper,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754521,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,Lowman Creek,creek,45.986206357254744,-114.10376304890097,True,2,Hannon Memorial,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754135,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,Martin Creek,creek,45.93966416929056,-113.73060796434223,True,1,Public access site 516,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,McCalla Creek,creek,46.48366639175337,-114.17549316411348,True,1,Public access site 489,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Mill Creek,creek,46.366946386253474,-114.13941313292236,True,1,Tucker Crossing,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754143,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Concrete). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
41,Ravalli,Needle Creek,creek,45.92236638950749,-113.71511295814241,True,1,Public access site 509,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Nez Perce Fork,river,45.74717630608676,-114.42364306403799,True,1,Public access site 399,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Orphan Creek,creek,45.90664638992532,-113.69289294992667,True,2,Public access site 456,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Orphan Creek,creek,45.90664638992532,-113.69289294992667,True,2,Public access site 510,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Porcupine Creek,creek,45.75584634232944,-114.05288299223129,True,1,Public access site 448,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Roaring Lion Creek,creek,46.19282636111257,-114.24202311719917,True,1,Public access site 422,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Rock Creek,creek,46.074516354143,-114.2124630879846,True,7,Public access site 401,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Rock Creek,creek,46.074516354143,-114.2124630879846,True,7,Public access site 412,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Rock Creek,creek,46.074516354143,-114.2124630879846,True,7,Public access site 413,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Rock Creek,creek,46.074516354143,-114.2124630879846,True,7,Public access site 414,U.S. Forest Service recreation site,False,False,True,False,True,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Rock Creek,creek,46.074516354143,-114.2124630879846,True,7,Public access site 415,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Rock Creek,creek,46.074516354143,-114.2124630879846,True,7,Public access site 418,U.S. Forest Service recreation site,True,False,True,False,True,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Rock Creek,creek,46.074516354143,-114.2124630879846,True,7,Public access site 478,U.S. Forest Service recreation site,True,True,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Sheafman Creek,creek,46.33845637133589,-114.26337315287634,True,2,Public access site 494,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Sheafman Creek,creek,46.33845637133589,-114.26337315287634,True,2,Public access site 502,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Sign Creek,creek,45.97061739504544,-113.7003189639527,True,1,Public access site 458,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Slate Creek,creek,45.69805631471222,-114.2863530271263,True,2,Public access site 396,U.S. Forest Service recreation site,True,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Slate Creek,creek,45.69805631471222,-114.2863530271263,True,2,Public access site 397,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Smith Creek,creek,46.4296063836347,-114.2151831615121,True,2,Public access site 496,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Smith Creek,creek,46.4296063836347,-114.2151831615121,True,2,Public access site 504,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
41,Ravalli,Smoke Creek,creek,45.79517634356677,-114.08022300590106,True,1,Public access site 457,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
